feature_name,dose,pvalue,tstat,fc
M536T341,2,0.758685827,-0.317509999,0.948314751
M536T275,2,0.021968266,3.44339724,1.99694584
M537T470,2,0.599827598,0.558966903,1.073463129
M537T54,2,0.949811088,-0.065983484,0.9888902
M537T513,2,0.466245066,-0.756604907,0.922403679
M537T297,2,0.273884269,-1.232888336,0.85149304
M537T309,2,0.17797509,1.768885196,1.447532109
M537T342,2,0.317696716,1.061420644,1.094376095
M537T288,2,0.280352425,-1.136691552,0.839315076
M537T275,2,0.069352565,2.704539351,3.456697917
M538T54,2,0.311817649,-1.067444648,0.863134396
M538T307,2,0.576843472,0.62522609,1.204858986
M538T55,2,0.039655405,2.872050678,1.875508246
M538T287,2,0.184939629,1.459025749,1.151817531
M538T289,2,0.00698344,3.749263711,1.431921793
M538T119,2,0.001201634,4.280849451,1.700086174
M539T287,2,0.015989978,3.202339826,1.252372764
M539T289,2,0.037837766,2.427458156,1.35250203
M540T304,2,0.003621745,5.134641343,1.897754584
M540T287,2,0.023192108,3.026929726,1.267180421
M540T31,2,0.197779144,1.647639489,1.220464786
M541T304,2,0.004162435,5.023395406,1.892714289
M542T508,2,0.094551003,1.894561403,1.103970949
M542T290,2,0.000719915,-5.068633066,0.711308781
M542T304,2,0.009918107,4.235836627,2.11024332
M542T276,2,0.823740184,0.230439591,1.029500708
M543T339,2,0.323784636,-1.050676231,0.971110803
M543T581,2,0.75538501,0.329223193,1.052744903
M543T68,2,0.435551765,-0.820063116,0.850970347
M543T27,2,0.000696468,-4.975773744,0.505436344
M543T529,2,0.939910486,-0.077008122,0.98805573
M543T290,2,0.770296266,-0.308119763,0.938332976
M543T277,2,0.392166202,0.919875415,1.182516887
M544T339,2,0.632551854,-0.50438002,0.940497228
M544T454,2,0.713225294,0.385452662,1.049485686
M544T529,2,0.147924713,-1.583006932,0.719939074
M544T287_1,2,0.851156026,0.201422807,1.028106482
M544T287_2,2,0.2321461,-1.310673684,0.866409437
M544T287_3,2,0.349002423,-0.973504433,0.920998348
M544T287_4,2,0.081105843,-2.002726688,0.878823123
M544T287_5,2,0.247748142,-1.212873961,0.905400424
M544T287_6,2,0.322134574,-1.056889002,0.905134904
M544T301,2,0.628082743,0.502591983,1.023379538
M544T279,2,0.710684863,0.390875558,1.019482525
M544T287_7,2,0.275913491,-1.191050294,0.915752301
M544T287_8,2,0.798267704,-0.269206892,0.985400351
M544T287_9,2,0.051730771,-2.386018349,0.831567933
M545T339,2,0.588259842,-0.556934938,0.983535063
M545T529,2,0.709793893,-0.381934768,0.932858932
M545T55,2,0.244826734,1.255342893,1.575378214
M545T287_1,2,0.789442853,-0.275716224,0.981963406
M545T287_2,2,0.954746429,0.059914193,1.006127412
M545T287_3,2,0.790755714,-0.279137018,0.966333184
M545T287_4,2,0.363844128,-0.965876338,0.91094662
M545T301,2,0.165370229,1.533754254,1.057356631
M545T279,2,0.846144419,0.202346426,1.009195224
M545T287_5,2,0.040406333,-2.290673697,0.855471393
M545T287_6,2,0.309937533,-1.059634325,0.951527446
M545T287_7,2,0.57137346,-0.581739301,0.95797781
M546T287,2,0.782806796,-0.287191777,0.978761941
M546T289,2,0.979474583,0.027052173,1.004866101
M546T280,2,0.74887062,0.329110739,1.026059821
M547T339,2,0.482069048,-0.732457859,0.948558784
M547T68,2,0.714226876,-0.376176857,0.912175808
M547T54,2,0.241751122,-1.301995544,0.842194251
M547T67,2,0.325569162,-1.071022761,0.794967077
M547T27_2,2,0.0019809,-4.761575682,0.652695279
M547T430,2,0.173695562,-1.633730278,0.795101585
M547T287,2,0.602738035,0.533653307,1.037942713
M547T288,2,0.274311878,1.148447455,1.188702001
M548T27,2,0.005150811,-3.9038725,0.685370288
M548T288,2,0.016171307,3.906420979,2.209073135
M549T274,2,0.504847475,-0.71078193,0.898508883
M549T328,2,0.013277933,-2.927112663,0.519335111
M549T288,2,0.015517615,3.818530818,2.089838266
M549T307,2,0.023408777,-2.572376727,0.706297698
M550T328,2,0.04439744,-2.341121021,0.605178082
M550T286_1,2,0.024194287,2.638360278,1.490060879
M550T286_2,2,0.225137506,1.289433346,1.162610821
M551T68,2,0.526017634,-0.665907067,0.858952479
M551T328,2,0.006908994,-3.282326159,0.449482859
M551T289,2,0.498266058,-0.717623148,0.861131118
M551T286,2,0.477108244,0.739160287,1.087346982
M551T29,2,0.034918797,2.746767981,1.575422769
M552T308,2,0.46457541,0.775011492,1.200473117
M552T312,2,0.51988186,0.673781604,1.267894772
M552T286,2,0.001247945,7.619553148,2.793540371
M553T54,2,0.713297323,-0.385937254,0.932545835
M553T286,2,0.001000017,7.661954816,2.664241052
M554T284,2,0.039472845,-2.307738556,0.908883679
M554T293,2,0.204284195,-1.380528981,0.941653608
M554T286,2,0.000750446,8.628174644,3.306104238
M555T308,2,0.245776382,1.536970388,2.911667629
M555T302,2,3.58E-08,11.68545602,1.658480903
M555T293,2,0.020171855,-2.645825446,0.799245253
M555T284,2,0.18731208,-1.472750428,0.905171124
M555T28,2,0.007570775,4.951847541,10.93099126
M557T578,2,0.214663337,-1.525356031,0.824473632
M557T528,2,0.128987304,-1.734873821,0.778281945
M557T55,2,0.245293451,1.278027463,1.807539681
M558T460,2,0.034197786,2.482931155,1.527281087
M558T290,2,0.503521443,0.702317659,1.081355442
M558T282,2,0.070029027,2.156805005,1.14010236
M558T55,2,0.456254936,0.827051542,1.622065754
M559T470,2,0.888113144,-0.14349584,0.986989168
M559T282,2,0.210881504,1.38487812,1.198231805
M559T29,2,0.03145066,3.156110541,2.624174634
M560T281,2,0.513082009,-0.712192709,0.857021711
M560T579,2,0.589956714,-0.560225549,0.898667904
M560T300,2,0.194690601,1.497357235,1.601311904
M561T27_1,2,0.282936311,-1.184325765,0.821949852
M561T27_2,2,0.034942438,-2.397652762,0.41631722
M561T300,2,0.228852586,1.373947039,1.688205811
M562T289,2,0.685250289,-0.415322214,0.949480783
M562T280,2,0.23579831,1.584915053,1.107274436
M563T54,2,0.666248341,0.446844389,1.078549162
M563T36,2,0.560553618,-0.610568971,0.556184195
M565T467,2,0.729511158,0.368510671,1.064531402
M565T405,2,0.027918806,-2.658393964,0.797270111
M565T301,2,0.020460704,2.691821875,1.203086015
M565T55,2,0.247011362,1.286584203,1.477787822
M566T398,2,0.287154375,-1.178316962,0.823223483
M566T404,2,0.702101537,-0.393302335,0.967933236
M566T55,2,0.796245048,0.272601534,1.128341307
M566T287_1,2,0.226915434,-1.285326648,0.86603728
M566T284,2,0.010702778,3.59409781,1.395881782
M566T287_2,2,0.009079521,3.368802536,1.325181891
M567T287_1,2,0.001383611,-4.047498329,0.726809618
M567T285,2,0.006444917,3.355867885,1.534633749
M568T286,2,0.001150817,5.3514743,1.566393321
M568T278,2,8.31E-05,7.159661153,1.593215236
M569T397,2,0.739089096,-0.340356398,0.983028515
M569T54,2,0.889603615,-0.143430194,0.967412476
M569T404,2,0.613792614,-0.535873378,0.884986468
M569T286,2,0.002213234,4.991948292,1.587966844
M570T286,2,0.005715952,4.764958397,2.044934292
M570T278,2,0.006779925,5.259405127,1.80597224
M571T286_2,2,0.013755541,3.960267077,2.077431726
M572T522,2,0.264975271,-1.200679667,0.775986326
M572T285,2,0.000603503,7.258406348,2.17926336
M573T285,2,0.005331208,5.133770072,2.333343666
M573T305,2,0.006070169,4.662754225,2.052646429
M574T284,2,0.409287361,0.857661516,1.059806144
M574T293,2,0.173330034,-1.474890118,0.910133842
M574T285,2,0.000631098,6.088666422,2.055145865
M574T28,2,0.007026661,5.085777156,19.58508429
M574T26,2,0.00085617,-4.690855611,0.479023646
M574T305,2,0.015118118,4.038812121,2.862825676
M575T73,2,0.473152905,-0.795629421,0.861092469
M575T28,2,0.004470206,5.763748322,11.8415915
M576T26,2,0.512154462,-0.703876626,0.869506728
M576T306,2,0.0010326,7.355067942,2.125996307
M576T406,2,0.007990532,-3.167227491,0.617905442
M576T285,2,0.021456427,3.307080243,1.879398956
M576T28,2,0.006512743,5.189911643,9.670997685
M577T26,2,0.365741489,-0.989620872,0.834612274
M577T306,2,0.001024773,7.342624403,2.114601908
M577T25,2,0.885439469,-0.147264475,0.991048427
M577T297,2,0.43547031,-0.805801914,0.941336598
M578T305,2,0.074696301,3.263687577,1.725304011
M578T339,2,0.079054923,-2.016358231,0.890069829
M578T453,2,0.164271215,1.489078861,1.076089804
M578T297,2,0.590964258,-0.551554473,0.958082505
M578T445,2,0.482809131,0.76433196,1.57468999
M578T282,2,0.087474675,1.876320551,1.121822004
M578T284,2,0.116171413,1.855652836,1.217114552
M578T28,2,0.001880371,7.161856894,8.19164006
M579T305,2,0.080836002,2.26938245,1.440161235
M579T26,2,0.538811512,-0.643914378,0.894040542
M579T339,2,0.891508527,-0.143256223,0.967850353
M579T297,2,0.275473888,-1.142563819,0.92427628
M579T55_1,2,0.543609564,0.643698617,1.364277108
M579T282,2,0.370585631,0.96993021,1.17053222
M579T284,2,0.109758847,1.935581735,1.257703135
M580T305,2,0.073018233,2.274125685,1.510226414
M580T339,2,0.148876371,-1.636056904,0.890784814
M580T297,2,0.421205298,-0.83275809,0.929034259
M580T281,2,0.160920822,-1.511000334,0.699616267
M580T277,2,2.58E-05,-10.15685833,0.190753444
M580T283,2,0.014600637,3.68223475,1.471657737
M581T27,2,0.00053037,9.181978232,2.855768526
M581T116,2,0.070352883,2.317327805,1.885490625
M581T292,2,0.533768522,-0.639566967,0.931423323
M581T283,2,0.029632006,3.141258203,1.504682008
M582T27,2,0.001620839,6.829651481,2.643875487
M582T116,2,0.068090062,2.243979204,1.744647228
M582T503,2,0.497369629,-0.731098656,0.699842276
M582T287,2,0.592908284,-0.569690003,0.939359418
M582T280,2,0.129921024,1.824537412,1.264492127
M582T289,2,0.084766826,-2.006297074,0.874622745
M582T283,2,0.002483027,5.369363455,1.642892288
M583T51,2,0.013900755,3.953971664,2.931298444
M583T27,2,2.72E-05,13.24211177,2.418947966
M583T287,2,0.740989341,0.346863945,1.036046548
M583T301,2,0.01036288,3.219234164,1.181270076
M584T116,2,0.028474215,3.697259538,3.203349253
M584T27,2,0.000108272,8.931174846,1.941549856
M584T60,2,0.001288621,5.68408482,2.207183657
M584T53,2,0.005141161,5.53790414,2.599030626
M584T301,2,0.025185692,2.774985787,1.189591308
M585T27_1,2,0.000731678,6.722079856,1.887611644
M585T303_1,2,0.296469465,-1.102916465,0.926383763
M585T60,2,0.003180103,5.917323933,3.009799191
M585T27_2,2,0.000230274,9.265147617,2.081021694
M585T91,2,0.019506355,4.500229711,5.8770244
M585T27_3,2,0.000634798,7.132340331,1.955881747
M586T542,2,0.01399949,2.924282155,1.277327467
M586T528,2,0.54944727,-0.627843121,0.937868648
M586T27,2,0.000212994,9.13711049,2.113677323
M586T26,2,0.92042426,-0.104917413,0.984381565
M587T26_1,2,0.06395359,-2.168652307,0.652503508
M587T28_1,2,0.34007435,-1.018885025,0.842251201
M587T68,2,0.963192406,-0.047351842,0.989128783
M587T542,2,0.003724105,3.592904495,1.298327212
M587T529,2,0.902779706,-0.124931074,0.986737746
M587T27,2,0.000201855,9.022194471,2.117174842
M587T26_2,2,0.031364722,-2.478559464,0.63835228
M588T68,2,0.389665718,-0.936266425,0.764506028
M588T27,2,0.000138919,9.439893059,2.077869114
M588T341,2,0.686796294,-0.414146546,0.941680725
M589T542,2,0.706976656,0.394740556,1.090688595
M589T28,2,0.008656777,4.782155822,6.907632404
M590T305,2,0.00092559,5.780055171,1.948884553
M590T408,2,0.383420395,0.93442239,1.110604331
M590T307,2,0.608572426,0.547750771,1.063860944
M590T286_1,2,0.000472858,6.68502468,1.606854244
M590T28_1,2,0.007386821,4.980430194,7.721495355
M590T286_2,2,0.032202582,2.932617658,1.626529258
M591T305,2,0.000822948,5.801289635,2.126293129
M591T336,2,0.179394239,-1.420347061,0.898374125
M591T409,2,0.044561846,2.328958086,1.326872166
M591T307,2,0.837940983,0.214490831,1.035809732
M591T286,2,0.005267824,4.022831968,1.805860848
M591T341,2,0.254458677,1.218521659,1.11521037
M592T28_1,2,0.007737113,4.929717977,6.447769828
M592T286,2,0.891487405,-0.140391168,0.978646155
M593T37,2,0.30851831,1.158500106,2.41976436
M593T28_2,2,0.0075786,4.937387593,4.525535616
M594T26,2,0.470670076,-0.745253155,0.860833125
M594T531,2,0.383667349,-0.931891199,0.906569058
M594T267,2,0.417304627,0.912216993,1.424850762
M594T282,2,0.001857752,5.043932407,1.442960311
M594T28,2,0.006185331,5.199862575,4.327222964
M594T285,2,0.091390621,2.15282601,1.392607859
M595T54,2,0.966199273,-0.044081244,0.992320827
M595T528,2,0.941910176,0.076146659,1.010922272
M595T282,2,0.009637401,3.388299152,1.338885842
M595T28_2,2,0.011692259,4.303701925,3.879084366
M596T54,2,0.775980775,-0.294433234,0.935629108
M596T284,2,0.174091441,-1.684465748,0.841995492
M596T38,2,0.867271769,0.180099165,1.063327548
M596T28,2,0.010708518,4.414347874,5.049801274
M597T336,2,0.026668336,-2.646957885,0.760132641
M597T483,2,0.871386886,-0.179120186,0.928399423
M597T39,2,0.425432485,0.863804294,1.326038264
M597T26,2,0.094257063,-1.926972819,0.69491313
M597T303,2,0.07897963,2.069355413,1.291918769
M598T286,2,0.042092155,-2.264524185,0.864430914
M598T282,2,0.058744472,2.597764529,1.643424326
M598T26,2,0.035532178,-2.399897856,0.763806849
M599T336,2,0.005107144,-3.428440305,0.641057108
M599T68,2,0.417364302,-0.86047334,0.808292937
M599T27,2,0.000162153,10.00502978,2.963769848
M599T292,2,0.000159047,-5.251254527,0.863308462
M600T26,2,0.734332846,-0.35824338,0.939159166
M600T302,2,8.15E-06,7.132001654,1.361185621
M600T408,2,0.179401214,-1.569916341,0.798490964
M600T284,2,0.005552219,3.727594156,1.538687896
M600T292,2,0.001197138,-4.290061387,0.842519967
M601T302,2,6.27E-06,7.413360709,1.374320457
M601T26,2,0.69250999,-0.42136825,0.923551638
M601T408,2,0.935092087,-0.085994845,0.978243655
M601T27,2,0.000461784,8.395984044,3.412481416
M602T302,2,0.020454077,3.216541324,1.275079905
M602T26,2,0.138634382,-1.691370518,0.740600514
M602T304,2,3.42E-05,7.920690424,2.01431656
M602T409_1,2,0.799303205,0.267791865,1.110574626
M602T280,2,0.038938139,2.324905267,1.157304124
M602T286,2,0.214979247,-1.332891912,0.862111421
M603T302,2,0.01444402,2.910092035,1.282149271
M603T26,2,0.212109018,-1.405838185,0.760714468
M603T304,2,5.59E-05,7.592209504,1.926983478
M603T27,2,3.07E-06,-8.980442284,0.493179077
M603T270,2,0.010730806,-3.028772678,0.566857703
M603T68,2,0.947639572,-0.067382824,0.983492838
M603T486,2,0.875092084,-0.161392693,0.964777704
M603T301,2,0.010086099,3.236022686,1.226923609
M603T286,2,0.056236158,-2.205039086,0.805152205
M603T29,2,0.022742277,3.546644401,3.931047392
M604T304,2,0.00797309,4.527170273,2.139284395
M604T460,2,0.123930149,1.675834144,1.244245733
M604T301,2,0.218371515,1.293504884,1.106225175
M604T283,2,0.028914349,3.11878574,1.453519068
M605T304,2,0.007098094,4.666436453,2.139700091
M605T26,2,0.501460461,-0.733655531,0.775046467
M605T579,2,0.307955552,-1.080792848,0.966534264
M605T54,2,0.992656512,0.00953899,1.001318376
M605T29,2,0.00870096,4.595430941,2.794285914
M606T304,2,0.00839135,4.453418694,2.117198778
M606T286_2,2,0.021722846,3.129066084,1.685105876
M606T282,2,0.29881258,1.156363784,1.164165415
M607T336,2,0.113514203,-1.777742995,0.87142424
M607T547,2,0.029587922,-2.557510458,0.859970213
M607T27,2,0.00040587,8.819501183,2.844539807
M607T282,2,0.31295051,1.103100566,1.136180141
M607T28,2,0.005295768,5.303174366,2.974820813
M608T542,2,0.018856538,3.121780146,1.347808906
M608T336,2,0.040111861,-2.473445261,0.850762364
M608T547,2,0.013038995,-3.354612292,0.754351851
M608T27,2,2.56E-08,17.65632113,3.279366904
M608T28_1,2,0.010234811,4.168385006,2.55166149
M608T281,2,0.004402628,4.53032735,1.43627944
M608T28_2,2,0.00188742,6.535302184,6.656056676
M609T26,2,0.001285194,-4.342168609,0.432633431
M609T336,2,0.124450646,-1.752028008,0.853542463
M609T542,2,0.234469249,1.353231995,1.2343204
M609T408,2,0.287952618,-1.144118714,0.804322705
M609T547,2,0.163536174,-1.963070895,0.634816633
M609T289,2,4.06E-05,7.503475547,1.547799635
M609T281,2,0.000642737,6.270215851,1.463866099
M609T28,2,0.004210054,5.51452655,3.80334963
M610T26_1,2,1.72E-05,-7.231382684,0.425804157
M610T336,2,0.57828069,0.601630486,1.080287457
M610T281,2,0.008539513,4.255467975,1.53930544
M611T28_1,2,0.006221469,5.193375366,4.783837938
M611T26_1,2,0.346238966,-1.04566509,0.840314489
M611T408,2,0.363163455,-0.989723368,0.665622809
M611T54,2,0.633179054,-0.497943707,0.916703578
M611T29,2,0.005048401,4.575949174,2.358950842
M612T26_1,2,0.453602386,-0.818426654,0.861316361
M613T26_1,2,0.007954814,-3.243856453,0.598827135
M613T26_2,2,0.167464491,1.783891854,1.270930773
M613T339,2,0.213202992,-1.385796643,0.797890862
M613T303,2,0.045282423,2.548414811,1.436519231
M613T28,2,0.014142328,4.100066703,4.402732006
M613T26_3,2,0.616672398,-0.528380376,0.913850403
M614T29,2,0.001571054,7.034003191,5.259150445
M614T301,2,0.000370784,4.767184707,1.31035618
M614T26,2,0.791143757,0.291917182,1.042436527
M615T301,2,0.000291181,4.918627667,1.29436646
M615T26,2,0.402236492,-0.910613641,0.856087828
M616T301,2,0.000145946,5.408945744,1.40759281
M617T26,2,0.510911493,-0.70763879,0.884359556
M617T27,2,1.28E-05,-7.945709392,0.385890099
M617T337,2,0.056146213,-2.267665828,0.831555205
M617T28,2,0.010852026,4.380374243,2.696869804
M618T26,2,0.601303064,-0.559306715,0.908502486
M618T304,2,0.017593048,3.350731967,2.003683788
M618T28,2,0.020512895,3.490945937,3.355529414
M619T26,2,0.625662771,-0.522245726,0.915600364
M619T337,2,0.113334946,-1.759588631,0.81842142
M619T68,2,0.985598456,-0.018592005,0.994024981
M621T26_1,2,0.255780259,-1.414331584,0.784016978
M621T54,2,0.624069113,-0.518714038,0.905870457
M621T26_2,2,2.21E-06,-9.231763835,0.344511089
M622T279,2,0.650945521,0.481032622,1.041342598
M622T286,2,0.000362018,-5.442973063,0.730517435
M622T280,2,0.006014839,4.143947598,1.482181754
M623T280,2,0.181980729,1.465322018,1.153364202
M623T26,2,0.780028157,-0.289301241,0.906823638
M623T291,2,0.752577192,0.328981039,1.034022219
M623T277,2,0.089957048,1.86486753,1.2297307
M624T26,2,0.501439331,0.718135454,1.114070152
M624T301,2,0.000497973,9.687254181,3.486162506
M624T467,2,0.297639076,1.100362385,1.210832188
M624T290,2,0.080205128,1.978497524,1.309458477
M624T277,2,0.156065894,1.631533375,1.412512228
M625T26,2,0.38076338,0.949754835,1.152778362
M625T301,2,0.00026552,10.8575347,3.878385795
M625T486,2,0.644620191,-0.476764823,0.914165545
M625T289,2,0.39618455,-1.012480403,0.864573379
M626T301,2,0.008146412,4.568717589,2.14090518
M626T460,2,0.056992486,2.307898296,1.518357876
M626T286,2,0.039492234,2.495515939,1.477564913
M626T28,2,0.007378646,4.624468345,2.524118032
M627T301_1,2,0.008183671,4.494439911,2.118849906
M627T26,2,0.534769708,-0.647257677,0.900908417
M627T339,2,0.768819435,-0.300684632,0.983908045
M627T289,2,0.752610174,-0.322254914,0.986791438
M627T301_3,2,0.10838119,1.861703096,1.201387321
M627T301_4,2,0.024226924,3.118858279,1.557376642
M628T301_1,2,0.009093346,3.095666056,1.173375972
M628T301_3,2,0.245246952,1.268825648,1.117065966
M628T301_4,2,0.65345678,0.486974854,1.084672019
M628T289,2,0.743626286,-0.334925121,0.98513585
M629T301,2,0.007355975,3.201490691,1.181209134
M629T27,2,0.000660027,-5.785510111,0.516028657
M629T269,2,0.003274239,-3.88748246,0.562032814
M629T338,2,0.528281509,-0.665275462,0.939502422
M629T546,2,0.008089239,-3.544757683,0.738767411
M630T301,2,0.009353728,3.057084337,1.179018785
M630T27,2,0.002509235,-5.568768872,0.497058587
M630T269,2,0.003543472,-3.62618123,0.535623343
M630T541,2,0.599173424,0.557454394,1.119102566
M630T546,2,0.181398605,-1.480442645,0.805370088
M631T26_1,2,0.002073507,-4.084354819,0.569494627
M631T301,2,0.023363349,2.621462507,1.169036046
M631T303,2,0.52989979,-0.652654612,0.899035831
M631T27_1,2,0.001029311,-5.39093699,0.482410599
M631T269,2,0.002799825,-3.82655608,0.529592748
M631T546,2,0.149041916,-1.666699625,0.755470021
M631T29,2,0.004357327,5.57280514,3.786097533
M631T27_2,2,0.561857845,-0.637255067,0.855067151
M631T26_3,2,0.598483586,0.557932142,1.129794718
M632T27_1,2,0.0016066,-5.296318021,0.456815083
M632T269,2,0.177457596,-1.527517444,0.730036951
M632T280,2,0.059099516,2.605923608,1.508482908
M632T26,2,0.505446216,0.770919274,1.328774847
M633T26,2,0.081226924,-2.088456653,0.704443662
M633T27,2,4.60E-06,-9.288412874,0.626460419
M633T504_1,2,0.138795331,-1.607729384,0.485062878
M633T405,2,0.013804737,-2.910587172,0.634655928
M633T504_2,2,0.133899895,-1.626677696,0.478170933
M633T29,2,0.003368339,5.9089474,2.98977824
M634T26,2,0.078450861,-2.09191993,0.692064002
M634T504_1,2,0.315615129,-1.085082895,0.60944965
M634T287,2,0.289889878,1.269096392,1.240124266
M634T280,2,0.674372751,0.439770547,1.056543385
M635T26,2,0.595690561,-0.568157112,0.903165794
M635T280,2,0.550962585,-0.614222258,0.928120151
M635T29,2,0.015258877,3.99575871,2.528786061
M636T26,2,0.591648851,-0.574775603,0.899781721
M636T523,2,0.403867992,-0.896755945,0.877393873
M636T29,2,0.008675818,4.603061091,2.611253617
M636T278,2,0.017244921,3.495795713,1.493180976
M637T26_1,2,0.06987052,-2.218236944,0.701938904
M637T397,2,0.533529341,-0.668876507,0.942954101
M637T26_2,2,0.103211488,-1.886269576,0.716901838
M637T278,2,0.000774907,4.836182573,1.857234248
M638T28,2,0.000800329,8.057620528,2.792357204
M638T26_1,2,0.09604878,-2.014358684,0.715317232
M638T518,2,0.141768751,1.617313752,1.090766061
M638T26_2,2,0.060898898,-2.183454779,0.638806833
M639T26_1,2,0.037408548,-2.648407099,0.606874536
M639T27,2,0.077502007,-2.131422621,0.463410919
M639T26_2,2,0.315594693,-1.113576145,0.833690604
M640T28_1,2,0.003098237,5.420256142,2.452550894
M640T250,2,0.381235272,-0.935596332,0.864705939
M640T28_2,2,0.004262036,-4.306655239,0.643789387
M640T26_2,2,0.262948388,-1.250455474,0.827799357
M642T26,2,0.923752779,0.100480232,1.014390329
M642T300,2,0.00436489,3.487507373,1.253831468
M642T117,2,0.142898392,1.732153745,1.463872993
M642T60,2,0.005844867,4.919310389,2.481080408
M642T27,2,0.001276662,8.472793306,2.552342465
M642T55,2,0.043932481,3.709040521,3.074780247
M643T26,2,0.873916422,0.166585064,1.024427218
M643T300,2,0.023970729,2.581267686,1.198532237
M643T68,2,0.970934779,0.037290549,1.009619774
M643T117,2,0.18139073,1.546447826,1.512184682
M644T26,2,0.472915532,-0.770747894,0.897668699
M644T68,2,0.407957258,-0.861123331,0.761105295
M644T117,2,0.203244288,1.467972047,1.445373344
M645T26,2,0.283408009,-1.174847559,0.825954314
M645T117,2,0.244269953,1.342901622,1.488178912
M646T26,2,0.992366397,-0.010045084,0.99779053
M646T301,2,0.279512089,1.166109094,1.136654106
M646T579,2,0.371661486,-0.984574663,0.93584103
M646T27,2,0.008919677,3.27059855,1.455696863
M647T27,2,0.001850695,-5.983048573,0.487329777
M647T474,2,0.584929803,-0.567555822,0.963037772
M647T287,2,0.132124485,-1.83938159,0.862203834
M648T26,2,0.001153016,-4.341057418,0.579807057
M648T27,2,8.03E-05,-7.83487576,0.496895699
M648T287,2,0.09099123,-2.014096406,0.820589987
M649T26,2,0.478797242,0.767535361,1.193282772
M649T27,2,0.000367747,-6.810050437,0.472449332
M649T460,2,0.270729037,1.199439863,1.245174911
M650T26,2,0.557128172,-0.621470688,0.898759684
M650T27,2,0.006964349,-5.079831299,0.462231726
M650T251,2,0.363936775,1.001647852,1.794529099
M651T26,2,0.902358224,-0.128625579,0.964600754
M651T460,2,0.271240966,1.258714569,1.29619079
M652T300,2,0.024277846,3.227559805,2.027476019
M652T26,2,0.879076688,0.162449545,1.041743391
M652T307,2,0.843328689,-0.205581309,0.982686813
M653T300,2,0.025147335,3.188738292,2.033766949
M653T54,2,0.610459646,-0.542091897,0.857124078
M653T26,2,0.228909788,1.423693573,1.498609968
M654T301,2,0.088596964,1.943368679,1.33094635
M655T301,2,0.129822128,1.64009993,1.264352177
M655T68,2,0.863753279,-0.175619482,0.962752399
M655T27,2,0.850869397,0.197296333,1.038949449
M656T300,2,0.172757713,1.490441598,1.217398879
M656T501,2,0.076798461,2.088318591,1.421308382
M656T268,2,0.00744665,-3.436289286,0.583041373
M656T27,2,0.704663887,0.401057085,1.088708873
M657T26,2,5.23E-06,-7.463673903,0.367310358
M657T300,2,0.119817084,1.782502053,1.265132689
M657T538_1,2,0.054711647,-3.249327683,0.338244814
M657T538_2,2,0.166110193,-1.732778146,0.310232785
M657T27,2,0.437455602,-0.835836299,0.83527768
M658T26,2,9.91E-06,-7.003144588,0.372960876
M658T408,2,0.400409725,0.907750328,1.226069008
M658T523,2,0.319639923,-1.122862584,0.797335715
M659T26,2,0.780562783,0.293642441,1.045959037
M659T68,2,0.966960175,-0.042412327,0.987573884
M659T409,2,0.097043658,2.049935081,1.737333213
M659T538,2,0.152009432,1.698885203,1.829118434
M660T26,2,0.753876965,0.330091834,1.048782915
M660T68,2,0.040559374,-3.03182896,0.570467165
M660T542,2,0.365464929,-0.965460084,0.656858724
M661T26_1,2,0.33432841,-1.044686533,0.870440255
M661T542_1,2,0.390542869,-0.916563208,0.664328014
M661T26_2,2,0.000118465,-5.416888101,0.404390794
M662T26_1,2,0.190610014,-1.46733048,0.836318784
M662T339,2,0.089891848,-1.996134572,0.869071578
M662T26_2,2,4.28E-05,-6.079443088,0.323909157
M663T26_1,2,0.319468962,-1.111733298,0.864732718
M663T302,2,0.022069205,2.686032719,1.203060642
M663T339,2,0.563343998,0.59587194,1.087038496
M663T54,2,0.649806226,-0.478151314,0.91963171
M663T26_3,2,0.488102921,0.742638721,1.134031056
M664T302,2,0.054342399,2.471353424,1.460224059
M664T339,2,0.023429548,-2.884072994,0.874753044
M664T538,2,0.174114482,-1.687843804,0.33962368
M664T26_3,2,0.421487346,0.87082588,1.161251603
M665T538_1,2,0.222345309,-1.486805473,0.432980146
M665T467,2,0.337603919,1.005667277,1.1312647
M666T26_1,2,0.088838594,-1.969891565,0.789059944
M667T26,2,0.078928278,-2.029134818,0.783833357
M668T26,2,0.03515413,-2.576303368,0.679532581
M668T301,2,0.938216453,0.081214298,1.009473488
M668T408,2,0.223683837,-1.41698717,0.743288351
M668T307,2,0.848540212,-0.20200384,0.975586042
M668T501,2,0.044719277,-2.223187124,0.373791702
M669T301,2,0.83253122,-0.219023545,0.963954805
M669T26,2,0.053386813,-2.355842762,0.6259572
M669T501,2,0.066982752,-1.998863472,0.4019704
M669T408,2,0.424252562,-0.86379471,0.911014187
M669T502,2,0.093677942,-1.823424296,0.415691029
M670T26,2,0.678641908,-0.441328893,0.903630087
M670T362,2,0.680172377,0.440956594,1.267278407
M671T26,2,0.475948123,-0.755753409,0.82300909
M671T68,2,0.943139669,0.073053659,1.015327826
M673T26,2,0.865356192,0.176871227,1.043990597
M673T54,2,0.802772187,0.2634595,1.052686147
M674T277,2,5.90E-08,-12.5415722,0.157564396
M675T336,2,0.406649184,-0.876408691,0.924413
M675T68,2,0.785896989,-0.280968478,0.925063249
M675T341,2,0.85978183,0.185385692,1.021417329
